NAME,lat,lon,STATUS_YR,DESIG_ENG,AREA_KM2,annual_temp_c,annual_precip_mm,elevation_m
Camp Creek,43.64528129141542,-117.82909115600762,1992,Wilderness Study Area,80.5092509425277,8.659533692484326,10923.260000000007,1393.0
Sipsey,34.32798431463692,-87.43454462921959,1975,Wilderness,104.624070747127,15.913671288527835,42091.35999999995,268.0
Diablo Mountain,42.876287685217456,-120.61075755921917,1992,Wilderness Study Area,480.270849459396,8.545226530071508,11880.240000000078,1322.0
Sloan Canyon,35.90153967608164,-115.06393248442546,2002,National Conservation Area,195.983044367688,16.32325355471165,4728.24000000001,1247.0
Jordan Craters,43.11438645165154,-117.43453446697724,2003,Wilderness Study Area,112.43036994208,9.05154994259474,9728.90000000006,1356.0
Lower Owyhee Canyon,43.110332403928766,-117.686900375257,1992,Wilderness Study Area,304.093378299486,10.046427625187684,8878.770000000168,1192.0
Kalmiopsis,42.27478965708068,-123.94433244417844,1965,Wilderness,729.051559528198,10.60762165503849,63069.46999999954,578.0
Mark O. Hatfield,45.60905742480888,-121.86919610973166,1984,Wilderness,264.802638610392,7.981656804733735,52813.84000000048,673.0
South Sierra,36.14921608648296,-118.12392575118886,1984,Wilderness,244.10625259571,3.518431511083627,19837.62999999996,2859.0
Mount Washington,44.304652305521,-121.87708475961504,1964,Wilderness,220.176815135272,4.811286761458976,39974.09999999996,1530.0
Guadalupe Escarpment,32.05120938242291,-104.74021602684752,1980,Wilderness Study Area,86.0855433402138,12.409352645058718,10132.660000000027,2089.0
South Jackson Mountains,41.20534407581463,-118.54349137593398,0,Wilderness Area,220.784930256549,4.529470988253999,8413.510000000024,2330.0
South Maricopa Mountains,32.92529939163042,-112.39834483519104,1990,Wilderness Area,244.621680195414,21.635087874238216,7755.700000000012,645.0
South Mccullough,35.6398569115788,-115.17434790085538,2013,Wilderness Area,178.069989218135,13.198993199682064,5446.819999999984,1778.0
South Pahroc Range,37.48936507453356,-115.0460792753598,2014,Wilderness Area,104.563413826915,8.672189349112406,9028.130000000016,2206.0
South San Juan,37.24606177361371,-106.6388218192344,1980,Wilderness,651.584580040222,-0.5886425858871318,22708.39000000008,3457.0
North Fork Umatilla,45.72181472464913,-118.13911966401288,1987,Wilderness,81.7985357043794,6.222988607259564,27664.939999999777,1228.0
Opal Creek,44.84548503414103,-122.22302584630908,1996,Wilderness,84.0803870348538,8.576066413494601,66900.76999999983,689.0
Scapegoat,47.25512646303597,-112.80056605866572,1972,Wilderness,1051.31219554767,2.143733992758111,20737.589999999997,1838.0
Southern Nantahala,34.996076624766886,-83.56164220574473,1984,Wilderness,95.523449333067,12.293526450587288,47147.8000000004,866.0
South Warner,41.32497082211958,-120.20466954963644,1964,Wilderness,284.445222474114,0.8246136182990358,18837.87000000007,2692.0
Sequoia-Kings Canyon,36.746011337044806,-118.57339257992597,1984,Wilderness Area,3109.4096082692,2.4296122935617728,26055.390000000007,3158.0
Yosemite,37.85652497770327,-119.54786030217478,1984,Wilderness Area,2849.79540408901,3.608478318466848,22741.809999999947,2680.0
Spirit Mountain,35.27438549205765,-114.6581102372998,2002,Wilderness Area,133.238065445145,20.49394153492892,4622.15999999999,562.0
Spring Mountains,36.27211349038311,-115.70236283935088,1993,National Recreation Area,1301.90995571654,3.819032058641712,9999.980000000034,3280.0
Tehama,40.2233427964592,-121.92389770937636,1968,Wildlife Area,176.791562535712,14.696732314757568,27342.060000000045,556.0
Steese,65.41353147356153,-145.3403057271289,1980,National Conservation Area,4912.62552191073,-8.801660337366366,12735.219999999968,1197.0
Strawberry Mountain,44.30071098979137,-118.75934731852831,1964,Wilderness,280.897880563154,2.443769319085057,18887.21999999989,2101.0
North Cumberland,36.3100259004672,-84.31524354426111,0,Wildlife Management Area,628.167010128977,12.665645147045906,40767.52999999957,606.0
Sycan Marsh,42.80897899508021,-121.11684566757285,1980,Private Conservation Land,121.70254283665,6.880093614766424,15283.559999999896,1519.0
Tabby Mountain,40.28435596998094,-110.75653429519384,0,State Wildlife Area,190.052864821275,4.6030204009538185,12847.83000000013,2232.0
Sycamore Canyon,34.980885758738204,-112.02256709070456,1972,Wilderness,236.537568279139,12.941473107833568,12616.08000000002,1464.0
Table Mountain,38.74996163964192,-116.62385303357595,1989,Wilderness,374.848973852797,3.084014837057316,10662.649999999963,2905.0
Table Top,32.769170634839334,-112.14233170695584,1990,Wilderness Area,139.588644562831,19.22622096617505,6880.789999999971,1063.0
Talachulitna,61.63840251598732,-151.3309671797707,1988,Recreation River,208.480328096395,0.0414289499249307,31694.429999999906,211.0
Talkeetna,62.43961646848267,-149.5757864490218,1988,Recreation River,111.906125948044,-0.8219023227059966,33032.95999999993,215.0
Teton,44.01926416735609,-110.15042869774402,1964,Wilderness,2366.32949833083,-1.6222025964850306,29486.480000000025,2825.0
Thief Lake,48.48560668140487,-95.87857652011768,0,State Wildlife Management Area,222.333807398711,3.886001942947981,20637.15000000007,350.0
Utah State Department of Wildlife Resources 143,41.05156085544222,-110.75186465247202,0,State Wildlife Reserve/Management Area,146.243570085334,,,
W. L. Holland,30.832413860041296,-87.95908489597285,0,Wildlife Management Area,116.08856855284,,,
Freedom Hills,34.67963709662966,-87.98392323786979,0,Wildlife Management Area,87.5054640209303,16.15371368012005,39363.57000000054,186.0
Tom Yawkee Wildlife Center,33.21654672844312,-79.2232209705337,1977,Marine Protected Area,80.0439373728109,18.943733992758077,39836.80000000019,-1.0
Chuck River,57.55580109917668,-133.32592313936163,1990,Wilderness,305.112990612214,3.798684094321295,92308.95000000036,264.0
Trigo Mountain (North),33.18105619628856,-114.62217352641034,1990,Wilderness Area,124.406057015,23.859657334628626,2921.900000000004,159.0
Trinity Alps,41.01959631381092,-123.107925385536,1964,Wilderness,2185.62571753865,6.856619270511331,31966.69000000012,1730.0
Turtle Mountains,34.3165513567732,-114.85074374563516,1994,Wilderness Area,738.443630201658,17.66625452618563,4057.7900000000086,1159.0
Upper Burro Creek (West),34.68488808742944,-113.30183527058898,1990,Wilderness Area,112.409704498272,15.772454296564517,11727.13999999997,1336.0
Unalakleet River,64.10400259421512,-159.6556789088173,1980,Designated - Wild,181.422214996684,-3.7408548971120714,17566.529999999897,180.0
Uncompahgre,38.103979073635486,-107.48484488579834,1980,Wilderness,400.137388231589,-3.1410138655833264,30920.419999999984,3745.0
Upper Delta,31.0448030006966,-87.91698812774459,0,Wildlife Management Area,170.572320468253,19.317574847655216,40565.92000000005,18.0
Upper Mississippi River National,43.56572928217484,-91.28293312663833,0,Wildlife And Fish Refuge,212.827196769785,8.291442197297524,26716.350000000068,225.0
Wabayuma Peak,34.96020447528774,-113.99298216696268,1990,Wilderness Area,163.33039586221,16.34503223527332,8625.380000000014,1319.0
Lower Rio Grande Valley,31.67277130984292,-84.34226831379888,1997,National Wildlife Refuge,94.0175045613406,18.75748476552152,32584.099999999893,87.0
Waldo Lake,43.78336936399139,-122.08204237128255,1984,Wilderness,149.188716542943,5.446851541111003,41913.27999999989,1480.0
Wapiti,48.45908127591553,-95.53262018977728,0,State Wildlife Management Area,128.515640975396,3.745129382672424,20350.00000000013,369.0
Warm Springs,34.89856279974783,-114.28796269769578,1990,Wilderness Area,457.435834792204,19.69493067208333,6745.599999999973,767.0
Washakie,44.05486287915931,-109.60514966918556,1972,Wilderness,2808.24908057942,-5.441941181665634,18905.61000000006,3488.0
Wellsville Mountain,41.64259810091098,-112.01952993162756,1984,Wilderness,92.4419174620254,0.0936854190585538,21920.48000000016,2757.0
Weminuche,37.60604340576868,-107.30515514226548,1975,Wilderness,2024.67381504518,0.0531661220524592,24320.47000000006,3154.0
West Elk,38.72178511734085,-107.26494778543938,1964,Wilderness,713.991278941219,0.8233507021107478,22061.810000000067,2925.0
West Malpais,34.803601542831345,-108.09996197329492,1987,Wilderness Area,161.678837245663,9.586664311578197,12094.71000000014,2188.0
Fakahatchee Strand State Preserve,26.021636778459527,-81.42189573187456,1974,Marine Protected Area,289.517531247228,23.318466837410543,33129.07000000004,8.0
Whipple Mountains,34.306091607547906,-114.38128396039396,1994,Wilderness Area,323.155935257244,18.428155082575238,4378.040000000015,962.0
Kissimmee Prairie,27.586850442957623,-81.05988102433601,0,Preserve State Park,217.472126708186,22.40105978980832,34996.550000000054,18.0
Myakka River,27.227362767352847,-82.26186671465722,0,State Park,162.267557025659,22.600494568577307,32038.060000000216,9.0
White Mountain,33.47195119319067,-105.80519621526398,1964,Wilderness,191.280821276925,9.051126026671351,21683.97000000001,2467.0
Paynes Prairie,29.577269581109448,-82.30675170026656,0,Preserve State Park,87.6515280973998,20.592572639759723,33377.47000000043,16.0
White Rock Range,38.18981526305579,-114.09060390277725,2014,Wilderness Area,97.9166961704608,7.624127881303523,11504.060000000078,2226.0
Whitewater,44.12800784684649,-92.00459068951332,0,State Wildlife Management Area,111.101904884412,7.946515941005069,26074.31000000006,217.0
William O. Douglas,46.79663186132325,-121.30526096336372,1987,Wilderness,683.734508722073,3.785604521769822,40000.74000000011,1349.0
St. Sebastian River Preserve State Park,27.820971195711287,-80.56181275934125,1995,Marine Protected Area,87.4979551067019,22.62461361829904,34511.630000000034,9.0
Willow Mountain,61.89939716926748,-149.72394161925865,1989,Critical Habitat Area,91.2179798192487,-3.0257617239247496,29118.630000000037,722.0
Río Grande Del Norte,36.81739605665177,-105.83315603547132,0,National Monument,1257.86451247199,6.284182637110296,13858.009999999967,2336.0
Wister Wildlife Management,34.90005343782535,-94.7891133049678,0,Wildlife Management Area,143.359303715523,16.442806676675854,30965.020000000004,174.0
Catahoula,31.62273653234562,-91.97912127138692,0,National Wildlife Refuge,102.325603505656,19.20841649739464,38113.71000000012,15.0
Woolsey Peak,33.13068401036051,-112.90310785517894,1990,Wilderness Area,262.548334567455,22.762253819659005,5564.080000000001,314.0
Worthington Mountains,37.86387575622432,-115.63101422263796,2014,Wilderness Area,123.983856118372,10.753210279961133,6553.409999999973,1852.0
Yakataga State,60.1279066556924,-143.0662255806683,1990,Game Refuge,326.236888697249,3.415826194471446,90762.24000000115,13.0
Glacial Ridge,47.70727367561956,-96.28994137371576,0,National Wildlife Refuge,93.4398626539075,4.473116665194753,20839.870000000203,339.0
Lacassine,29.97152400794317,-92.88859633201476,0,National Wildlife Refuge,134.730311717075,20.284253289764266,38350.43999999987,0.0
Lostwood,48.605277086572286,-102.45277952083562,1939,National Wildlife Refuge,110.604917262609,4.117981100415088,15182.929999999677,703.0
Yukon-charley Rivers,65.07004627599876,-142.9711726559397,1980,National Preserve,8882.88403491083,-6.272101033295085,14094.679999999957,723.0
Pond Creek,33.85230143203046,-94.24977903761648,1994,National Wildlife Refuge,109.538261587832,17.455347522741288,37801.9300000001,95.0
Seney,46.26073195657211,-86.09089682730199,1935,National Wildlife Refuge,385.651117580379,5.174697518325538,24310.190000000144,218.0
Mingo,36.99328371215628,-90.17351121481607,0,National Wildlife Refuge,87.8216171917177,14.66190055638969,35447.440000000344,108.0
Burleigh County,47.12108113824508,-100.3220155552412,0,Waterfowl Production Area,120.069402721796,4.8648414731078375,16449.869999999653,624.0
Tamarac,46.98206276035712,-95.61855393780336,0,National Wildlife Refuge,175.735721329939,4.464735494127014,21807.3800000001,463.0
Hoffman Notch,43.901728850742,-73.85124798752723,0,Wilderness,155.872564727304,3.6529806588360016,36185.74000000013,776.0
Jessup River,43.56255104766409,-74.39118192340361,0,Wild Forest,195.730748340193,5.399735052547903,39936.10000000042,567.0
Debar Mountain,44.54141840023282,-74.24891074472329,0,Wild Forest,307.974459113706,4.720657069681178,35808.280000000566,526.0
Ferris Lake,43.28123154474208,-74.67738503107044,0,Wild Forest,596.6185506456,5.624631281462508,41615.83000000005,550.0
Five Ponds,44.048405597442354,-74.9244828458639,0,Wilderness,519.22263099475,4.883529100061825,40029.13999999994,604.0
Ha-De-Ron-Dah,43.71649547347537,-75.0751785604995,0,Wilderness,104.572332364268,5.042365097588974,39963.22999999976,547.0
Hammond Pond,43.99869766041841,-73.65573757098225,0,Wild Forest,183.377831578951,6.071270864611871,34143.94999999944,348.0
McKenzie Mountain,44.35857038774089,-73.99652615322661,0,Wilderness,151.519288866564,2.5128322882628398,36358.199999999706,897.0
Delaware,42.02773369059458,-74.88002977184033,0,Wild Forest,119.721886888772,6.212796961935895,36216.89999999966,650.0
Charlotte Harbor Preserve State Park,26.79059084641434,-82.13611043255295,1970,Marine Protected Area,183.227224365075,22.96122052459585,30556.28000000032,0.0
Haleakala,20.707951281463583,-156.16010997923985,1960,National Park,139.097948531825,13.10003532632691,33911.11000000005,1967.0
Kipuka 'ainahou Nene,19.619517012336225,-155.41928117450345,0,Sanctuary,142.288142058901,13.87566016073477,27617.990000000274,2033.0
Shaker Mountain,43.19820844665755,-74.38216340196048,0,Wild Forest,167.305209653195,6.38344961582619,38310.54999999988,439.0
Kaho'olawe,20.54732008750001,-156.6089734639751,1993,Island Reserve,115.349422655728,21.809123023933704,8896.400000000041,308.0
Manuka,19.09633526495644,-155.83696573719683,1983,Natural Area Reserve,104.007749325489,20.69602578821864,96842.73999999998,385.0
Eagle's Nest,40.845426888427006,-105.24823806806316,1995,Open Space,98.5624193829677,6.608822750154546,17712.81,1860.0
Siamese Ponds,43.62783269111108,-74.19342670313534,0,Wilderness,465.648418066823,4.37720568753864,38069.96999999943,721.0
Simon Craddock-Pratt / Lake Gulch / I-25 Corridor Legacy,39.73390686951271,-104.73180503143472,1997,Corridor,138.731633932604,9.40916718184228,12648.80999999995,1686.0
Charles M. Russell National Wildlife Refuge_,47.636142507111984,-107.46657749399763,0,National Wildlife Refuge,639.221377881046,7.410120992669796,11974.759999999833,875.0
Steens Mountain,42.60179961855204,-118.69814068539844,2000,Wilderness Area,705.067747992566,6.673249138920757,15270.229999999943,1794.0
Surprise Canyon,36.12444872504472,-117.20198595775253,1994,Wilderness Area,100.863479185786,20.06397597809764,3482.01,740.0
Alvord Desert,42.551377258766,-118.16446250739136,1992,Wilderness Study Area,957.543118386675,10.41315022520535,8114.120000000112,1246.0
Blitzen River,42.7323024074013,-118.88444422980945,1992,Wilderness Study Area,129.412385915701,7.227236598074745,12382.130000000065,1647.0
Crescent Lake National Wildlife Refuge_,41.70643032878128,-102.26335339859406,0,National Wildlife Refuge,96.9776355982268,9.0535900379758,15577.880000000026,1174.0
Oregon Canyon,42.129034681669005,-117.95216798062135,1992,Wilderness Study Area,170.365404014041,3.985268921663853,13135.259999999907,2310.0
Orejana Canyon,42.88573787032058,-119.47802609259436,1992,Wilderness Study Area,97.7015373344652,7.686584827342597,11132.279999999811,1560.0
Rincon,42.15849890393076,-118.9111379895848,1992,Wilderness Study Area,439.048340028872,7.589993817892815,10694.510000000262,1644.0
Sheepshead Mountains,42.944782802443136,-118.17797587151956,1992,Wilderness Study Area,213.797747872774,6.7044511171950605,14849.34999999999,1806.0
Soda Mountain,42.03665745427477,-122.46243123187028,2009,Wilderness Area,100.060352853626,8.038770643822284,25283.92000000012,1250.0
Squaw Ridge Lava Bed,43.47438203808259,-120.73810744130098,1992,Wilderness Study Area,116.032149045098,6.69026759692665,12759.760000000191,1521.0
Wildcat Canyon,42.78671636508129,-118.09422310125628,1992,Wilderness Study Area,140.695475741482,8.065812947098804,13425.699999999984,1590.0
Willow Creek,42.13722692504669,-118.21677798512404,1992,Wilderness Study Area,120.893786136054,7.531917336394927,13167.85000000004,1741.0
